0,1,2,3,4,5,6,7,8,9,10
peru,La Libertad,"Santiago de Chuco, La Libertad",55725.0,2658.96,8.0,18.0,6965.625,3095.833333,147.72,SEMIDESIERTO
peru,La Libertad,"Trujillo, La Libertad",1162870.0,1768.65,56.0,231.0,20765.53571,5034.069264,7.656493506,SEMIBOSQUE
peru,La Libertad,"Virú, La Libertad",109660.0,3214.54,8.0,25.0,13707.5,4386.4,128.5816,SEMIBOSQUE
peru,Lambayeque,"Chiclayo, Lambayeque",876841.0,3288.07,38.0,88.0,23074.76316,9964.102273,37.36443182,BOSQUE
peru,Lambayeque,"Ferreñafe, Lambayeque",108438.0,1578.6,3.0,6.0,36146.0,18073.0,263.1,DESIERTO
peru,Lambayeque,"Lambayeque, Lambayeque",353715.0,9346.63,9.0,31.0,39301.66667,11410.16129,301.5041935,SEMIDESIERTO
peru,Lima Metropolitana,"Ancón, Lima Metropolitana",100194.0,299.2,3.0,10.0,33398.0,10019.4,29.92,SEMIDESIERTO
peru,Lima Metropolitana,"Ate, Lima Metropolitana",730256.0,77.7,11.0,26.0,66386.90909,28086.76923,2.988461538,SEMIBOSQUE
peru,Lima Metropolitana,"Barranco, Lima Metropolitana",36968.0,3.3,2.0,10.0,18484.0,3696.8,0.33,SEMIBOSQUE
peru,Lima Metropolitana,"Breña, Lima Metropolitana",96916.0,3.2,1.0,1.0,96916.0,96916.0,3.2,DESIERTO
peru,Lima Metropolitana,"Carabayllo, Lima Metropolitana",446878.0,71.2,2.0,7.0,223439.0,63839.71429,10.17142857,DESIERTO
peru,Lima Metropolitana,"Cercado de Lima, Lima Metropolitana",265991.0,346.9,8.0,326.0,33248.875,815.9233129,1.064110429,BOSQUE
peru,Lima Metropolitana,"Chaclacayo, Lima Metropolitana",45963.0,22.0,5.0,8.0,9192.6,5745.375,2.75,BOSQUE
peru,Lima Metropolitana,"Chorrillos, Lima Metropolitana",376076.0,39.5,1.0,10.0,376076.0,37607.6,3.95,DESIERTO
peru,Lima Metropolitana,"Cieneguilla, Lima Metropolitana",41278.0,38.9,4.0,12.0,10319.5,3439.833333,3.241666667,BOSQUE
peru,Lima Metropolitana,"Comas, Lima Metropolitana",596186.0,240.3,6.0,31.0,99364.33333,19231.80645,7.751612903,SEMIDESIERTO
peru,Lima Metropolitana,"El Agustino, Lima Metropolitana",236577.0,48.8,2.0,7.0,118288.5,33796.71429,6.971428571,DESIERTO
peru,Lima Metropolitana,"Jesús María, Lima Metropolitana",85952.0,12.5,7.0,138.0,12278.85714,622.8405797,0.09057971014,SEMIDESIERTO
peru,Lima Metropolitana,"La Molina, Lima Metropolitana",169055.0,4.6,1.0,5.0,169055.0,33811.0,0.92,DESIERTO
peru,Lima Metropolitana,"La Victoria, Lima Metropolitana",190290.0,65.8,3.0,216.0,63430.0,880.9722222,0.3046296296,SEMIBOSQUE
peru,Lima Metropolitana,"Lince, Lima Metropolitana",63721.0,8.7,3.0,105.0,21240.33333,606.8666667,0.08285714286,SEMIDESIERTO
peru,Lima Metropolitana,"Los Olivos, Lima Metropolitana",365339.0,3.0,1.0,15.0,365339.0,24355.93333,0.2,DESIERTO
peru,Lima Metropolitana,"Lurigancho, Lima Metropolitana",319335.0,18.3,3.0,5.0,106445.0,63867.0,3.66,SEMIDESIERTO
peru,Lima Metropolitana,"Lurín, Lima Metropolitana",118398.0,236.5,4.0,5.0,29599.5,23679.6,47.3,BOSQUE
peru,Lima Metropolitana,"Magdalena del Mar, Lima Metropolitana",70296.0,181.1,2.0,9.0,35148.0,7810.666667,20.12222222,SEMIDESIERTO
peru,Lima Metropolitana,"Miraflores, Lima Metropolitana",118009.0,3.6,3.0,28.0,39336.33333,4214.607143,0.1285714286,SEMIDESIERTO
peru,Lima Metropolitana,"Pachacámac, Lima Metropolitana",162235.0,9.6,1.0,1.0,162235.0,162235.0,9.6,DESIERTO
peru,Lima Metropolitana,"Pueblo Libre, Lima Metropolitana",101000.0,160.2,4.0,23.0,25250.0,4391.304348,6.965217391,BOSQUE
peru,Lima Metropolitana,"Puente Piedra, Lima Metropolitana",428008.0,4.4,5.0,51.0,85601.6,8392.313725,0.0862745098,SEMIDESIERTO
peru,Lima Metropolitana,"Punta Hermosa, Lima Metropolitana",24683.0,119.5,2.0,3.0,12341.5,8227.666667,39.83333333,SEMIDESIERTO
peru,Lima Metropolitana,"Rímac, Lima Metropolitana",185245.0,11.9,1.0,3.0,185245.0,61748.33333,3.966666667,DESIERTO
peru,Lima Metropolitana,"San Borja, Lima Metropolitana",134075.0,10.0,2.0,39.0,67037.5,3437.820513,0.2564102564,DESIERTO
peru,Lima Metropolitana,"San Isidro, Lima Metropolitana",70840.0,11.1,6.0,145.0,11806.66667,488.5517241,0.07655172414,BOSQUE
peru,Lima Metropolitana,"San Juan de Lurigancho, Lima Metropolitana",1264060.0,131.3,9.0,20.0,140451.1111,63203.0,6.565,SEMIDESIERTO
peru,Lima Metropolitana,"San Juan de Miraflores, Lima Metropolitana",429975.0,24.0,3.0,13.0,143325.0,33075.0,1.846153846,DESIERTO
peru,Lima Metropolitana,"San Martín de Porres, Lima Metropolitana",792514.0,36.9,5.0,98.0,158502.8,8086.877551,0.3765306122,SEMIDESIERTO
peru,Lima Metropolitana,"San Miguel, Lima Metropolitana",186918.0,10.7,1.0,6.0,186918.0,31153.0,1.783333333,DESIERTO
peru,Lima Metropolitana,"Santiago de Surco, Lima Metropolitana",431387.0,34.8,2.0,18.0,215693.5,23965.94444,1.933333333,DESIERTO
peru,Lima Metropolitana,"Surquillo, Lima Metropolitana",104171.0,3.5,3.0,25.0,34723.66667,4166.84,0.14,SEMIDESIERTO
peru,Lima Metropolitana,"Villa El Salvador, Lima Metropolitana",439013.0,35.5,4.0,16.0,109753.25,27438.3125,2.21875,SEMIDESIERTO
peru,Lima Metropolitana,"Villa María del Triunfo, Lima Metropolitana",457802.0,70.6,2.0,3.0,228901.0,152600.6667,23.53333333,DESIERTO
peru,Lima Metropolitana,"Independencia, Lima Metropolitana",233081.0,14.6,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"Pucusana, Lima Metropolitana",18487.0,37.8,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"Punta Negra, Lima Metropolitana",9349.0,130.5,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"San Bartolo, Lima Metropolitana",9801.0,45.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"San Luis, Lima Metropolitana",56691.0,3.5,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"Santa Anita, Lima Metropolitana",231875.0,10.7,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"Santa María del Mar, Lima Metropolitana",1284.0,9.8,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Metropolitana,"Santa Rosa, Lima Metropolitana",46236.0,21.5,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Lima Provincias,"Barranca, Lima Provincias",155025.0,1355.87,9.0,29.0,17225.0,5345.689655,46.75413793,SEMIDESIERTO
peru,Lima Provincias,"Cajatambo, Lima Provincias",6152.0,1515.21,3.0,13.0,2050.666667,473.2307692,116.5546154,SEMIDESIERTO
peru,Lima Provincias,"Canta, Lima Provincias",11449.0,1687.29,2.0,9.0,5724.5,1272.111111,187.4766667,SEMIDESIERTO
peru,Lima Provincias,"Cañete, Lima Provincias",261008.0,4574.91,9.0,39.0,29000.88889,6692.512821,117.3053846,SEMIBOSQUE
peru,Lima Provincias,"Huaral, Lima Provincias",200847.0,3655.7,14.0,33.0,14346.21429,6086.272727,110.7787879,SEMIBOSQUE
peru,Lima Provincias,"Huarochirí, Lima Provincias",61586.0,5657.93,3.0,8.0,20528.66667,7698.25,707.24125,SEMIDESIERTO
peru,Lima Provincias,"Huaura, Lima Provincias",249997.0,4891.92,11.0,35.0,22727.0,7142.771429,139.7691429,SEMIBOSQUE
peru,Lima Provincias,"Oyón, Lima Provincias",16852.0,1886.05,2.0,5.0,8426.0,3370.4,377.21,SEMIBOSQUE
peru,Lima Provincias,"Yauyos, Lima Provincias",18949.0,6901.58,4.0,10.0,4737.25,1894.9,690.158,DESIERTO
peru,Loreto,"Alto Amazonas, Loreto",155236.0,18764.32,8.0,40.0,19404.5,3880.9,469.108,SEMIDESIERTO
peru,Loreto,"Datem del Marañón, Loreto",60822.0,46609.9,5.0,23.0,12164.4,2644.434783,2026.517391,SEMIDESIERTO
peru,Loreto,"Loreto, Loreto",73271.0,67434.12,16.0,64.0,4579.4375,1144.859375,1053.658125,SEMIDESIERTO
peru,Loreto,"Mariscal Ramón Castilla, Loreto",59953.0,37412.94,2.0,7.0,29976.5,8564.714286,5344.705714,DESIERTO
peru,Loreto,"Maynas, Loreto",559603.0,119859.4,26.0,174.0,21523.19231,3216.109195,688.8471264,BOSQUE
peru,Loreto,"Putumayo, Loreto",9078.0,45928.0,1.0,1.0,9078.0,9078.0,45928.0,DESIERTO
peru,Loreto,"Requena, Loreto",64100.0,49477.8,9.0,54.0,7122.222222,1187.037037,916.2555556,SEMIBOSQUE
peru,Loreto,"Ucayali, Loreto",62821.0,29293.47,2.0,11.0,31410.5,5711.0,2663.042727,DESIERTO
peru,Madre de Dios,"Manu, Madre de Dios",21200.0,27835.17,2.0,4.0,10600.0,5300.0,6958.7925,SEMIDESIERTO
peru,Madre de Dios,"Tambopata, Madre de Dios",151561.0,36268.49,5.0,35.0,30312.2,4330.314286,1036.242571,SEMIDESIERTO
peru,Madre de Dios,"Tahuamanu, Madre de Dios",12717.0,21196.88,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Moquegua,"General Sánchez Cerro, Moquegua",13614.0,5681.71,2.0,8.0,6807.0,1701.75,710.21375,SEMIBOSQUE
peru,Moquegua,"Ilo, Moquegua",85806.0,1380.59,11.0,48.0,7800.545455,1787.625,28.76229167,BOSQUE
peru,Moquegua,"Mariscal Nieto, Moquegua",97917.0,8671.58,9.0,51.0,10879.66667,1919.941176,170.0309804,BOSQUE
peru,Pasco,"Daniel Alcides Carrión, Pasco",45421.0,1887.23,2.0,4.0,22710.5,11355.25,471.8075,SEMIBOSQUE
peru,Pasco,"Oxapampa, Pasco",102429.0,17767.15,2.0,3.0,51214.5,34143.0,5922.383333,DESIERTO
peru,Pasco,"Pasco, Pasco",121446.0,5373.88,20.0,69.0,6072.3,1760.086957,77.88231884,BOSQUE
peru,Piura,"Huancabamba, Piura",117899.0,4254.14,3.0,8.0,39299.66667,14737.375,531.7675,DESIERTO
peru,Piura,"Piura, Piura",929063.0,6211.16,29.0,115.0,32036.65517,8078.808696,54.01008696,BOSQUE
peru,Piura,"Sechura, Piura",94207.0,6369.93,4.0,9.0,23551.75,10467.44444,707.77,SEMIDESIERTO
peru,Piura,"Sullana, Piura",348478.0,5423.61,3.0,9.0,116159.3333,38719.77778,602.6233333,DESIERTO
peru,Piura,"Talara, Piura",157511.0,2799.49,2.0,4.0,78755.5,39377.75,699.8725,DESIERTO
peru,Piura,"Ayabaca, Piura",126550.0,5230.68,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Piura,"Morropón, Piura",174921.0,3817.92,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Piura,"Paita, Piura",154470.0,1784.24,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,Puno,"Azángaro, Puno",109293.0,4970.01,2.0,9.0,54646.5,12143.66667,552.2233333,DESIERTO
peru,Puno,"Carabaya, Puno",79766.0,12266.4,2.0,5.0,39883.0,15953.2,2453.28,DESIERTO
peru,Puno,"Chucuito, Puno",85265.0,3978.13,3.0,8.0,28421.66667,10658.125,497.26625,SEMIDESIERTO
peru,Puno,"El Collao, Puno",64354.0,5600.51,2.0,5.0,32177.0,12870.8,1120.102,DESIERTO
peru,Puno,"Huancané, Puno",57406.0,2805.85,1.0,2.0,57406.0,28703.0,1402.925,DESIERTO
peru,Puno,"Lampa, Puno",41348.0,5791.73,2.0,12.0,20674.0,3445.666667,482.6441667,SEMIDESIERTO
peru,Puno,"Melgar, Puno",68510.0,6446.85,4.0,21.0,17127.5,3262.380952,306.9928571,SEMIDESIERTO
peru,Puno,"Puno, Puno",224425.0,6492.6,8.0,54.0,28053.125,4156.018519,120.2333333,BOSQUE
peru,Puno,"San Antonio de Putina, Puno",33233.0,3207.38,2.0,5.0,16616.5,6646.6,641.476,DESIERTO
peru,Puno,"San Román, Puno",353070.0,2277.63,4.0,24.0,88267.5,14711.25,94.90125,SEMIDESIERTO
peru,Puno,"Sandia, Puno",54952.0,11862.41,1.0,4.0,54952.0,13738.0,2965.6025,DESIERTO
peru,Puno,"Yunguyo, Puno",36286.0,290.21,2.0,5.0,18143.0,7257.2,58.042,SEMIDESIERTO
peru,Puno,"Moho, Puno",18445.0,1003.81,0.0,0.0,0.0,0.0,0.0,DESIERTO
peru,San Martín,"Bellavista, San Martín",62564.0,8050.9,3.0,9.0,20854.66667,6951.555556,894.5444444,SEMIDESIERTO
peru,San Martín,"El Dorado, San Martín",44342.0,1298.14,2.0,6.0,22171.0,7390.333333,216.3566667,SEMIDESIERTO
peru,San Martín,"Huallaga, San Martín",30906.0,2380.85,3.0,18.0,10302.0,1717.0,132.2694444,SEMIDESIERTO
peru,San Martín,"Lamas, San Martín",89673.0,5040.67,4.0,16.0,22418.25,5604.5625,315.041875,SEMIBOSQUE
peru,San Martín,"Mariscal Cáceres, San Martín",77023.0,14498.73,2.0,6.0,38511.5,12837.16667,2416.455,DESIERTO
peru,San Martín,"Moyobamba, San Martín",135911.0,3772.31,4.0,15.0,33977.75,9060.733333,251.4873333,DESIERTO
peru,San Martín,"Rioja, San Martín",44848.0,2171.41,4.0,11.0,11212.0,4077.090909,197.4009091,SEMIBOSQUE
peru,San Martín,"Picota, San Martín",135554.0,2535.04,2.0,14.0,67777.0,9682.428571,181.0742857,DESIERTO
peru,San Martín,"San Martín, San Martín",226393.0,5639.82,14.0,81.0,16170.92857,2794.975309,69.62740741,BOSQUE
peru,San Martín,"Tocache, San Martín",77170.0,5865.44,2.0,7.0,38585.0,11024.28571,837.92,DESIERTO
peru,Tacna,"Candarave, Tacna",6062.0,2261.1,3.0,8.0,2020.666667,757.75,282.6375,SEMIBOSQUE
peru,Tacna,"Jorge Basadre, Tacna",13115.0,2928.56,2.0,14.0,6557.5,936.7857143,209.1828571,SEMIBOSQUE
peru,Tacna,"Tacna, Tacna",358935.0,8066.11,9.0,64.0,39881.66667,5608.359375,126.0329688,SEMIDESIERTO
peru,Tacna,"Tarata, Tacna",6110.0,2819.96,1.0,4.0,6110.0,1527.5,704.99,DESIERTO
peru,Tumbes,"Contralmirante Villar, Tumbes",25361.0,2123.22,2.0,6.0,12680.5,4226.833333,353.87,SEMIDESIERTO
peru,Tumbes,"Tumbes, Tumbes",175684.0,1800.15,11.0,50.0,15971.27273,3513.68,36.003,SEMIBOSQUE
peru,Tumbes,"Zarumilla, Tumbes",58511.0,745.13,2.0,4.0,29255.5,14627.75,186.2825,SEMIDESIERTO
peru,Ucayali,"Atalaya, Ucayali",63844.0,38914.29,4.0,5.0,15961.0,12768.8,7782.858,SEMIBOSQUE
peru,Ucayali,"Coronel Portillo, Ucayali",466369.0,36815.39,15.0,123.0,31091.26667,3791.617886,299.3121138,BOSQUE
peru,Ucayali,"Padre Abad, Ucayali",81541.0,8822.5,4.0,6.0,20385.25,13590.16667,1470.416667,SEMIDESIERTO
peru,Ucayali,"Purús, Ucayali",3270.0,17847.76,1.0,1.0,3270.0,3270.0,17847.76,DESIERTO
argentina,Buenos Aires (Conurbano),"Almirante Brown, Buenos Aires (Conurbano)",583209.0,129.3,13.0,50.0,44862.23077,11664.18,2.586,SEMIDESIERTO
argentina,Buenos Aires (Conurbano),"Avellaneda, Buenos Aires (Conurbano)",367554.0,56.2,14.0,75.0,26253.85714,4900.72,0.7493333333,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Berazategui, Buenos Aires (Conurbano)",358712.0,220.2,15.0,40.0,23914.13333,8967.8,5.505,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Berisso, Buenos Aires (Conurbano)",100930.0,144.5,9.0,41.0,11214.44444,2461.707317,3.524390244,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Ensenada, Buenos Aires (Conurbano)",63997.0,113.5,5.0,35.0,12799.4,1828.485714,3.242857143,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Esteban Echeverría, Buenos Aires (Conurbano)",338480.0,121.3,10.0,42.0,33848.0,8059.047619,2.888095238,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Ezeiza, Buenos Aires (Conurbano)",201511.0,238.2,8.0,56.0,25188.875,3598.410714,4.253571429,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Florencio Varela, Buenos Aires (Conurbano)",496433.0,189.5,14.0,71.0,35459.5,6992.014085,2.669014085,BOSQUE
argentina,Buenos Aires (Conurbano),"General Rodríguez, Buenos Aires (Conurbano)",142709.0,366.5,7.0,49.0,20387.0,2912.428571,7.479591837,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"General San Martín, Buenos Aires (Conurbano)",450518.0,56.5,11.0,102.0,40956.18182,4416.843137,0.5539215686,BOSQUE
argentina,Buenos Aires (Conurbano),"Hurlingham, Buenos Aires (Conurbano)",185641.0,35.8,7.0,26.0,26520.14286,7140.038462,1.376923077,SEMIDESIERTO
argentina,Buenos Aires (Conurbano),"Ituzaingó, Buenos Aires (Conurbano)",180232.0,38.1,6.0,96.0,30038.66667,1877.416667,0.396875,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"José C. Paz, Buenos Aires (Conurbano)",326992.0,50.2,6.0,13.0,54498.66667,25153.23077,3.861538462,DESIERTO
argentina,Buenos Aires (Conurbano),"La Matanza, Buenos Aires (Conurbano)",1841247.0,327.4,21.0,208.0,87678.42857,8852.149038,1.574038462,BOSQUE
argentina,Buenos Aires (Conurbano),"La Plata, Buenos Aires (Conurbano)",768547.0,892.8,22.0,364.0,34933.95455,2111.392857,2.452747253,BOSQUE
argentina,Buenos Aires (Conurbano),"Lanús, Buenos Aires (Conurbano)",461267.0,50.2,12.0,30.0,38438.91667,15375.56667,1.673333333,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Lomas de Zamora, Buenos Aires (Conurbano)",690480.0,88.7,15.0,133.0,46032.0,5191.578947,0.6669172932,BOSQUE
argentina,Buenos Aires (Conurbano),"Luján, Buenos Aires (Conurbano)",111251.0,771.3,10.0,58.0,11125.1,1918.12069,13.29827586,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Malvinas Argentinas, Buenos Aires (Conurbano)",350674.0,62.9,5.0,15.0,70134.8,23378.26667,4.193333333,DESIERTO
argentina,Buenos Aires (Conurbano),"Marcos Paz, Buenos Aires (Conurbano)",67011.0,422.2,6.0,23.0,11168.5,2913.521739,18.35652174,SEMIDESIERTO
argentina,Buenos Aires (Conurbano),"Merlo, Buenos Aires (Conurbano)",582486.0,174.1,9.0,15.0,64720.66667,38832.4,11.60666667,DESIERTO
argentina,Buenos Aires (Conurbano),"Moreno, Buenos Aires (Conurbano)",576632.0,186.2,11.0,45.0,52421.09091,12814.04444,4.137777778,DESIERTO
argentina,Buenos Aires (Conurbano),"Morón, Buenos Aires (Conurbano)",331183.0,55.1,16.0,97.0,20698.9375,3414.257732,0.5680412371,BOSQUE
argentina,Buenos Aires (Conurbano),"Pilar, Buenos Aires (Conurbano)",394754.0,384.7,14.0,87.0,28196.71429,4537.402299,4.42183908,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Presidente Perón, Buenos Aires (Conurbano)",102106.0,122.0,5.0,6.0,20421.2,17017.66667,20.33333333,DESIERTO
argentina,Buenos Aires (Conurbano),"Quilmes, Buenos Aires (Conurbano)",633391.0,91.6,19.0,89.0,33336.36842,7116.752809,1.029213483,BOSQUE
argentina,Buenos Aires (Conurbano),"San Isidro, Buenos Aires (Conurbano)",297282.0,52.4,15.0,67.0,19818.8,4437.044776,0.7820895522,BOSQUE
argentina,Buenos Aires (Conurbano),"San Miguel, Buenos Aires (Conurbano)",328835.0,82.8,14.0,40.0,23488.21429,8220.875,2.07,SEMIDESIERTO
argentina,Buenos Aires (Conurbano),"San Vicente, Buenos Aires (Conurbano)",97929.0,660.8,9.0,22.0,10881.0,4451.318182,30.03636364,SEMIBOSQUE
argentina,Buenos Aires (Conurbano),"Tigre, Buenos Aires (Conurbano)",446949.0,393.9,11.0,38.0,40631.72727,11761.81579,10.36578947,SEMIDESIERTO
argentina,Buenos Aires (Conurbano),"Tres de Febrero, Buenos Aires (Conurbano)",364176.0,45.4,6.0,62.0,60696.0,5873.806452,0.7322580645,DESIERTO
argentina,Buenos Aires (Conurbano),"Vicente López, Buenos Aires (Conurbano)",282280.0,34.5,16.0,362.0,17642.5,779.7790055,0.0953038674,BOSQUE
argentina,Buenos Aires (Zona 2),"25 de Mayo, Buenos Aires (Zona 2)",35563.0,4789.1,5.0,27.0,7112.6,1317.148148,177.3740741,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"9 de Julio, Buenos Aires (Zona 2)",52607.0,4290.9,8.0,48.0,6575.875,1095.979167,89.39375,BOSQUE
argentina,Buenos Aires (Zona 2),"Alberti, Buenos Aires (Zona 2)",12982.0,1122.6,1.0,8.0,12982.0,1622.75,140.325,DESIERTO
argentina,Buenos Aires (Zona 2),"Arrecifes, Buenos Aires (Zona 2)",32215.0,1243.8,5.0,19.0,6443.0,1695.526316,65.46315789,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Baradero, Buenos Aires (Zona 2)",40002.0,1529.7,4.0,10.0,10000.5,4000.2,152.97,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Bragado, Buenos Aires (Zona 2)",46504.0,2198.5,9.0,27.0,5167.111111,1722.37037,81.42592593,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Brandsen, Buenos Aires (Zona 2)",32448.0,1114.2,5.0,27.0,6489.6,1201.777778,41.26666667,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Campana, Buenos Aires (Zona 2)",110566.0,986.3,5.0,21.0,22113.2,5265.047619,46.96666667,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Cañuelas, Buenos Aires (Zona 2)",70684.0,1186.2,7.0,23.0,10097.71429,3073.217391,51.57391304,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Capitán Sarmiento, Buenos Aires (Zona 2)",15965.0,548.9,3.0,10.0,5321.666667,1596.5,54.89,DESIERTO
argentina,Buenos Aires (Zona 2),"Carmen de Areco, Buenos Aires (Zona 2)",17499.0,1061.4,3.0,7.0,5833.0,2499.857143,151.6285714,DESIERTO
argentina,Buenos Aires (Zona 2),"Castelli, Buenos Aires (Zona 2)",9594.0,2112.9,3.0,16.0,3198.0,599.625,132.05625,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Chacabuco, Buenos Aires (Zona 2)",52729.0,2290.1,7.0,21.0,7532.714286,2510.904762,109.052381,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Chascomús, Buenos Aires (Zona 2)",42452.0,3159.2,6.0,32.0,7075.333333,1326.625,98.725,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Chivilcoy, Buenos Aires (Zona 2)",70839.0,2058.9,9.0,33.0,7871.0,2146.636364,62.39090909,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Colón, Buenos Aires (Zona 2)",27504.0,1000.9,4.0,7.0,6876.0,3929.142857,142.9857143,DESIERTO
argentina,Buenos Aires (Zona 2),"Escobar, Buenos Aires (Zona 2)",256268.0,301.0,6.0,46.0,42711.33333,5571.043478,6.543478261,BOSQUE
argentina,Buenos Aires (Zona 2),"Exaltación de la Cruz, Buenos Aires (Zona 2)",40159.0,636.5,8.0,25.0,5019.875,1606.36,25.46,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"General Arenales, Buenos Aires (Zona 2)",16350.0,1486.4,7.0,15.0,2335.714286,1090.0,99.09333333,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"General Belgrano, Buenos Aires (Zona 2)",20791.0,1857.5,5.0,14.0,4158.2,1485.071429,132.6785714,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"General Las Heras, Buenos Aires (Zona 2)",18022.0,751.3,4.0,11.0,4505.5,1638.363636,68.3,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"General Paz, Buenos Aires (Zona 2)",14207.0,1199.9,3.0,16.0,4735.666667,887.9375,74.99375,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"General Viamonte, Buenos Aires (Zona 2)",22649.0,2140.2,7.0,15.0,3235.571429,1509.933333,142.68,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Junín, Buenos Aires (Zona 2)",103787.0,2254.7,10.0,68.0,10378.7,1526.279412,33.15735294,BOSQUE
argentina,Buenos Aires (Zona 2),"Las Flores, Buenos Aires (Zona 2)",27239.0,3341.0,3.0,20.0,9079.666667,1361.95,167.05,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Leandro N. Alem, Buenos Aires (Zona 2)",17266.0,1606.2,2.0,15.0,8633.0,1151.066667,107.08,DESIERTO
argentina,Buenos Aires (Zona 2),"Lezama, Buenos Aires (Zona 2)",6221.0,1047.4,2.0,4.0,3110.5,1555.25,261.85,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Lobos, Buenos Aires (Zona 2)",41760.0,1725.5,10.0,27.0,4176.0,1546.666667,63.90740741,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Magdalena, Buenos Aires (Zona 2)",26613.0,1849.6,6.0,12.0,4435.5,2217.75,154.1333333,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Mercedes, Buenos Aires (Zona 2)",72980.0,1049.5,7.0,14.0,10425.71429,5212.857143,74.96428571,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Navarro, Buenos Aires (Zona 2)",19899.0,1619.5,4.0,12.0,4974.75,1658.25,134.9583333,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Pergamino, Buenos Aires (Zona 2)",115340.0,3004.7,8.0,54.0,14417.5,2135.925926,55.64259259,BOSQUE
argentina,Buenos Aires (Zona 2),"Pila, Buenos Aires (Zona 2)",4642.0,3449.4,3.0,13.0,1547.333333,357.0769231,265.3384615,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Punta Indio, Buenos Aires (Zona 2)",12297.0,1605.4,4.0,26.0,3074.25,472.9615385,61.74615385,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Ramallo, Buenos Aires (Zona 2)",39730.0,1047.6,4.0,21.0,9932.5,1891.904762,49.88571429,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Rojas, Buenos Aires (Zona 2)",25627.0,2060.4,5.0,12.0,5125.4,2135.583333,171.7,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Roque Pérez, Buenos Aires (Zona 2)",13977.0,1556.2,4.0,9.0,3494.25,1553.0,172.9111111,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Saladillo, Buenos Aires (Zona 2)",35656.0,2706.4,9.0,21.0,3961.777778,1697.904762,128.8761905,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Salto, Buenos Aires (Zona 2)",39425.0,1611.1,3.0,4.0,13141.66667,9856.25,402.775,DESIERTO
argentina,Buenos Aires (Zona 2),"San Andrés de Giles, Buenos Aires (Zona 2)",26510.0,1129.2,5.0,15.0,5302.0,1767.333333,75.28,SEMIDESIERTO
